full_text,text_clean,class
tpi kli ni kt tdk ush naik jaklingko kita carter rahman sj,kita naik jaklingko carter rahman,0
Dear JKT mending fokus jalur angkot yg sudah ada jaklinkonya izin trayek angkot non jaklinko dicabut Full 100 jaklinko Jalur3 angkot yg belum ada jaklinko hrs dipaksa masuk n izin angkot non jaklingko di stop goal reduce kemacetan atas angkot ngetem,dear jakarta lebih baik fokus jalur angkot jaklinkonya izin trayek angkot jaklinko cabut full jaklinko jalur angkot jaklinko paksa masuk izin angkot jaklingko henti goal reduce macet atas angkot henti,1
Ya allah gara2 sering liat tukang sate burung kalo lagi naik jaklingko w jadi pengen sampe tadi nyari2 kaga dapet juga,allah gara lihat tukang sate burung naik jaklingko jadi cari dapat,0
Min Transjakarta kok ini bangku samping supir jaklingko rute 120 gak boleh ditempatin ya Tadinya kukira karena ada tanda prioritas makanya aku gak boleh di depan eh tapi tadi ada ibu hamil gak kebagian duduk di belakang juga gak boleh duduk di depan akhirnya dia gak naik,transjakarta bangku samping supir jaklingko rute ditempatin kira tanda prioritas hamil bagi duduk belakang duduk naik,2
Akhirnya bisa top up pakai uang Rupiah edisi terbaru juga setelah menanti sekian lama purnama Yihaaa PapaEko JakLingko VendingMachine Transjakarta,pakai uang rupiah edisi baru nanti sekian purnama yihaaa papaeko jaklingko vendingmachine transjakarta,0
yaAllah cinta bgt ama jaklingko makasih penyelemat transport ke kantor,allah cinta banget sama jaklingko terima kasih lat transport kantor,1
Wah keren juga ya Lalu APBD DKI era Ahok dibikin jadi apa subsidi JakLingko Bikin JIS Jaki JakHabbitat DP 0pesen Pengadan Bus Bikin sistem aduan 11 kanal JakI Apa coba dengan APBD ratusan triliun di era Ahok jadi apa Kak Penasaran,keren apbd ahok bikin jadi subsidi jaklingko buat jaki jakhabbitat sen kad buat sistem adu kanal jaki coba apbd ratus triliun ahok jadi penasaran,1
Kartu Jaklingko e money mandiri min,kartu jaklingko money mandiri,0
Indonesia pada kehancuran hancurnya darimana Jakarta jadi lebih baik ada stadion ada sirkuit FE ada rusun ada trotoar yang lebar ada JPO yang tertata ada Jaklingko ada Jaki capres lain karya nya apa coba,indonesia hancur hancur darimana jakarta jadi baik stadion sirkuit rusun trotoar lebar tata jaklingko jaki capres karya coba,0
Ini yg nunggu jaklingko gabuat antrian aja apa ya Udh nunggu lama lama eh di selak,nunggu jaklingko gabuat antri udah nunggu selak,0
rutenya aye Naik dari Stasiung Gang Sentiong transit di Manggarai naik yang kearah Depok Nambo Bogor turun di Stasiun Tebet lalu lanjut Jaklingko,rute naik stasiung gang sentiong transit manggarai naik arah depok nambo bogor turun stasiun tebet lanjut jaklingko,0
ongkos ke Lotte Ambas Oakwood kurang dari 5rb rupiah naik KRL turun di Tebet tarif cuma 3000rb dari tempat aye lanjut Jaklingko 48A masi gratis turun di Lotte Ambas Oakwood estimasi perjalanan 1 40menit,ongkos lotte ambas oakwood kurang ribu rupiah naik turun tebet tarif ribu tempat lanjut jaklingko jadi orang gratis turun lotte ambas oakwood estimasi jalan menit,1
Transjakarta min tadi aku naik angkot jaklingko teruss dia ngebut min saya kan lagi ngetap sampe saya miring miring mau jatuh pas saya tegur malah galakkan dia saya nangis min karnaa saya dikeroyok diocehin supir angkot sama bapa bapa sama ibu2 ada 2,transjakarta naik angkot jaklingko teru ngebut ngetap miring miring jatuh tegur galak menang karnaa keroyok diocehin supir angkot bapa bapa,2
Ceritaku sama mikrolet jaklingko tuh banyak banget sebenernya Cuma yang terjadi hari ini bikin aku ngedumel parah Pengen turun di bus stop biasa aku turun tapi karena si supir ngobrol sama rekannya akhirnya ga kedengeran dan berujung aku turun di pemberhentian akhir yang,cerita mikrolet jaklingko banget benar jadi hari buat ngedumel parah turun henti turun supir ngobrol rekan kedengeran ujung turun henti akhir,0
Skrg heru yaa Angkot anri ngetem JakLingko tetap ada tapi issue trbaru kalo JakLingko bakal berbayar ga gratis lg kaya jaman Anies Wkwk,sekarang heru angkot anri henti jaklingko tetap trbaru jaklingko bakal bayar gratis kaya jaman anies tertawa,0
wkwkwk beda gblkkk jaklingko tu gantinya angkot,wkwkwk beda gblkkk jaklingko ganti angkot,0
btw bedanya jaklingko sama tj apa ya,ngomong-ngomong beda jaklingko trans jakarta,0
gramed matraman sih gede amp lengkap fnbnya ada dunkin dcrepes hokben sm cafe amp resto2 lain tinggal pilih tapi yg juara ttp soto yg di dpnnya trus integrated sm tj jaklingko jd ga bingung,gramed matraman gede lengkap fnbnya dunkin dcrepes hokben sama cafe resto tinggal pilih juara tetap soto dpnnya terus integrated sama trans jakarta jaklingko jadi bingung,1
Transjakarta min dari stasiun tebet ada mikrotrans jaklingko yang ke jalan soepomo tebet kah,transjakarta stasiun tebet mikrotrans jaklingko jalan soepomo tebet,0
Transjakarta Masalanya karena TOB yg blm bs sistem integrasi Ini mslh udah dr dulu jaman sistem jaklingko tarif max 5rb 3jam pake kartu logo jaklingko jaman sistem masih tap in bayar tap out gratis Masalah kyk gni udah susah karena semua itu program kebelet rilis buru2 di terapin,transjakarta masala belum sistem integrasi masalah dari jaman sistem jaklingko tarif ribu pakai kartu logo jaklingko jaman sistem bayar gratis masalah kayak begini susah program kebelet rilis buru terapin,0
Jaklingko kalo gaada yg berdiri di sign bus stop gabakal berenti sedangkan siang ke sore panas jadinya harus neduh,jaklingko tidak yang diri sign henti gabakal renti siang sore panas jadi neduh,0
jaklingko bisa dipakai buat semuanya,jaklingko pakai,1
org butuhny flazz kok jaklingko si ajg,orang butuhny flazz jaklingko anjing,0
Transjakarta naik jaklingko kadang happy kadang stress tergantung sikon sopir,transjakarta naik jaklingko kadang bahagia kadang stre gantung situasi kondisi sopir,0
Transjakarta halo admin kalo naik transjakarta metrotrans bisa pake emoney apa cuma bisa kartu jaklingko aja ya,transjakarta halo admin naik transjakarta metrotrans pakai emoney kartu jaklingko,0
pake jaklingko,pakai jaklingko,0
dyah23 Silakan gunakan Kartu Multi Trip KMT CommuterPay kartu uang elektronik bank Flazz BCA Brizzi BRI E Money Mandiri JakLingko selain terbitan Bank DKI TapCash BNI atau metode pembayaran Gopay pada fitur GoTransit di aplikasi Gojek Trims 2,dyah sila guna kartu multi trip commuterpay kartu uang elektronik bank flazz brizzi money mandiri jaklingko terbit bank tapcash metode bayar gopay fitur gotransit aplikasi gojek terima kasih,0
Transjakarta RI Setelah dilakukan pengecekan pada sistem kami tidak ditemukan data untuk transaksi kakak pada tanggal 08 06 2023 ya kak dan dapat kami informasikan tidak semua alat tap pada Transjakarta dikelola oleh PT JakLingko Indonesia,transjakarta laku kece sistem temu data transaksi kakak tanggal informasi alat transjakarta kelola jaklingko indonesia,0
hallo saya ada pengajuan refund dana atas kegagalan pembelian kartu tapcash jaklingko via mesin di halte ke nomor wa CS yang tertera di mesin tapi sampai sekarang sudah 1 minggu lebih blm ada kejelasan saya coba tindak lanjut di nomor cs nya tapi tidak di baca,hallo aju refund dana atas gagal beli kartu tapcash jaklingko mesin halte nomor whatsapp tera mesin minggu jelas coba tindak lanjut nomor baca,0
Transjakarta Masih bisa pake tapcash gak sih kalo naik TJ ato jaklingko,transjakarta pakai tapcash naik trans jakarta jaklingko,0
bisa nder asal jangan jaklingko,brother asal jaklingko,0
hati pak sopir DPRD Minta PT Transjakarta Tindak Sopir Bus dan Jaklingko yang Ugal ugalan lewat id,hati sopir dprd minta transjakarta tindak sopir jaklingko ugal ugalan lewat,2
Keren pa Semoga kedepannya bisa lebih banyak koridor nya hingga ke daerah daerah seperti di sini d jakarta Setengah Transjakarta di sambung pake jaklingko,keren moga depan koridor daerah daerah jakarta tengah transjakarta sambung pakai jaklingko,1
Bikin Jaklingko seperti Anies Gratis Bikin BPJS seperti Anies 90 lebih masyarakat Jakarta tercover Bikin pendidikan seperti Anies Agar angka buta huruf seperti Jawa Tengah tidak terulang,buat jaklingko anies gratis buat bpjs anies masyarakat jakarta tercover buat didik anies angka buta huruf jawa tengah ulang,1
Hai Kak Hal tersebut di karenakan adanya sistem jarak penggunaan kartu berlogo Jaklingko agar tidak terjadi penyalahgunaan kartu yang di gunakan lebih dari 2 orang Terima kasih DN,karena sistem jarak guna kartu logo jaklingko jadi penyalahgunaan kartu guna orang terima kasih,0
Ternyata bener semakin sibuk semakin ga ada waktu buat main2 Biasanya bisa on twit mulu ini boro2 udah keburu lelah besss pulang kerja kejar2an jaklingko sama busway,nyata benar sibuk waktu main twit terus jangan lanjur lelah pulang kerja kejar jaklingko busway,0
contoh seperti DKI Jakarta GRATIS Jaklingko sampai ke kampung2 masa sdh 10 tahun ngga bs kasih pelayanan GRATIS ke warga jateng Jangan malu2 mencontoh yang bagus2 program DKI Jakarta,contoh jakarta gratis jaklingko kampung masa tahun bisa kasih layan gratis warga jateng malu contoh bagus program jakarta,1
Untuk mendapatkan tarif integrasi Rp 5000 dalam tiga jam bisa dengan menggunakan Kartu Jaklingko namun harus melakukan tap in dan tap out di halte halte Transjakarta bus Transjakarta Terima kasih WY,dapat tarif integrasi tiga guna kartu jaklingko laku halte halte transjakarta transjakarta terima kasih,0
Bisa cek sendiri Transjakarta data dari Jaklingko sama transaksi dari flazz bca ga pernah kebaca tuh kalau saya tap in pagi atau tap out malam kalau naik bis JIS3 Masa udah dikasih bukti gini jawaban template tidak solutif,transjakarta data jaklingko transaksi flazz baca pagi malam naik masa kasih bukti gin jawab template solutif,2
untungnya di kantor dpet makan siang jadi pagi biasa ga sarapan pengeluaran pas sore aja pulang pergi naik jaklingko 0 rupiah,untung kantor dpet makan siang jadi pagi sarap keluar sore pulang pergi naik jaklingko rupiah,1
Tolong ya saya naik bus JIS3 itu udah dari awal pas rute nya baru jadi Baru bulan ini kejadian double charge saya minta tolong CS Jaklingko kok kayak gitu jawabannya ga membantu sama sekali Mesin nya juga error mulu itu bisa ga kebaca tap in tap out,naik awal rute baru jadi baru bulan jadi double charge minta jaklingko gitu jawab bantu mesin error terus baca,2
seharian dijelasin hal hal baru dan unfamiliar gt kenalan sama orang baru gt pulang tj penuh terus as usual pinang ranti pluit nieh bozz gt beli kopken gt nunggu jaklingko lama bgt buset gt nyampe kos tepar gt laper tapi pusing,hari dijelasin baru unfamiliar kenal orang baru pulang trans jakarta penuh terus usual pinang ranti pluit nieh bozz beli kopken nunggu jaklingko banget buset nyampe kapar laper pusing,2
angkot jaklingko paling pagi beroperasi jam berapa ya,angkot jaklingko pagi operasi,0
Bolak balik tanya CS Jaklingko juga jawaban template terus bilangnya saya penalty ga tap out double tap in Jelas2 ada bukti nya saya transaksi dari record kartu flazz bca Ada jam dan tanggal dicross check sama data jaklingko,bolak balik tanya jaklingko jawab template terus bilang penalty double jelas bukti transaksi record kartu flazz tanggal dicro check data jaklingko,2
Min tolong dong penumpang yg gk mau pakai masker di mikrotrans jaklingko dilarang naik Kasian kadang pak supir nya udh ingetin pake masketlr penumpang nya ngeyel Haduh,tumpang pakai masker mikrotrans jaklingko larang naik kasi kadang supir udah ingetin pakai masketlr tumpang ngeyel haduh,0
Transjakarta Tolong dong min ini plang bus stop di jalan tanjung duren timur depan SDN tanjung duren utara 6 di copot jadi kadang ada sopir yg ga mau berenti padahal udah lambaiin kartu jaklingko dan seharusnya sopir tau kalo itu tempat pemberhentian tapi malah ga berenti,transjakarta plang henti jalan tanjung durian timur tanjung durian utara copot jadi kadang sopir renti lambaiin kartu jaklingko sopir tahu tempat henti tidak renti,2
jaklingko enak si ya,jaklingko enak,1
Transjakarta benefit kartu Jaklingko yang dibeli di vending mesin halte Transjakarta apa saja,transjakarta benefit kartu jaklingko beli vending mesin halte transjakarta,1
Pengemudi bus Transjakarta dan Jaklingko dikritik anggota DPRD DKI Jakarta karena suka kebut kebutan membahayakan penumpang diduga karena ingin menerapkan program 35 menit perjalanan,kemudi transjakarta jaklingko kritik anggota dprd jakarta suka kebut kebut bahaya tumpang duga terap program menit jalan,0
Transjakarta Saya juga sdh email ke cust care nya jaklingko sih Siapa tau ada pencerahan Kalo ngga bisa balikin saldonya paling ngga errornya dibenerin tuntas Kasian yg ongkosnya ngepas naik tije kan tujuannya biar lebih irit ongkos,transjakarta email cust care jaklingko tahu cerah balikin saldo tidak errornya dibenerin tuntas kasi ongkos ngepas naik tije tuju irit ongkos,0
Transjakarta Kalo saya case nya nih tap in di Cawang Cikoko tap out di Garuda TMII Itu kan halte ada mesin semua masa iya kepotong double Bikin boncos ongkos aja Mana lempar2an antara Jaklingko dan Transjakarta Tai bgt emang,transjakarta case cawang cikoko garuda tmii halte mesin masa potong double buat boncos ongkos lempar jaklingko transjakarta banget memang,2
Ga gen kan Bisa hidup tapi ngepas Kost range 700 1 juta Listrik 200k Makan kombinasi masak sendiri lauk warteg 30k 30 900k Sarapan 10 30 300k Transport klo sdh ngekos max 300 jaklingko free Jajan 200k Skincare 150k Masih 3 juta,hidup ngepas kost range juta listrik ribu makan kombinasi masak lauk warung tegal ribu ribu sarap ribu transport kalau tinggal kos jaklingko bebas jajan ribu skincare ribu juta,0
pelayanan JakLingko jurusan Cikini Gondangdia belakangan kurang nyaman Sopirnya suka menyetel musik keras keras,layan jaklingko jurus cikini gondangdia belakang kurang nyaman sopir suka setel musik keras keras,2
Transjakarta mau beli kartu jaklingko tapi stock kartu selalu habis Lokasi halte Gatot Subroto jamsostek kedua arah halte Manggarai pasar raya halte ps genjing Harus beli dimana min,transjakarta beli kartu jaklingko stock kartu habis lokasi halte gatot subroto jamsostek dua arah halte manggarai pasar raya halte genjing beli,0
Selamat siang apa kartu multi trip bisa untuk Jaklingko,selamat siang kartu multi trip jaklingko,0
JAKLINGKO kapan pake listrik dan berAC,jaklingko pakai listrik berac,0
dengan kekuatan Spongebob ntar naek jaklingko gratis,kuat spongebob naik jaklingko gratis,1
Rscm deket stasiun Cikini dr sana naik jaklingko gratis atau bs jalan kaki,rscm dekat stasiun cikini naik jaklingko gratis jalan kaki,1
Siang kak Sistem pembayaran tiket Transjakarta di kelola oleh PT Jaklingko Indonesia apabila ada ketidak sesuaian silakan laporkan ke nomor Whatsapp 0812 6000 1440 Phone 021 29223034 Email customercare co id Terima kasih SJ,siang sistem bayar tiket transjakarta kelola jaklingko indonesia tidak sesuai sila lapor nomor whatsapp phone email customercare terima kasih,0
Transjakarta min boleh tau rute perjalanan jaklingko 10A nggak ya yg arah gondangdia,transjakarta tahu rute jalan jaklingko jadi orang yang arah gondangdia,0
Transjakarta JKT untuk pengaduan mikro trans jaklingko dikirim kemana ya Saya sudah ke nomor wa 081260001440 tp cuma dijawab mesin ga ada respon sama sekali,transjakarta jakarta adu mikro trans jaklingko kirim nomor whatsapp jawab mesin respon,2
akhir2 ini ga naik jaklingko boros jg y grab2 trs emoney segala ilang lg,akhir naik jaklingko boros grab terus emoney hilang,0
jakarta keknya gratis deh kn ad jaklingko gt ga sie tp klo dikota gua ya sekitar 3 5k,jakarta kayak gratis jaklingko tidak kalau kota ribu,0
Kemarin saya udah bongkar tipu tipu pengurusan Jaklingko oleh ybs Terus ada kawan yang mau bongkar kebodohan statement ybs tentang air Kalau pengen baca Gas RT dan follow beliau Gw soalnya udah males respon agen KCIC itu Hahaha,kemarin bongkar tipu tipu urus jaklingko terus kawan bongkar bodoh statement baca retweet follow beliau soal malas respon agen kcic hahaha,0
Selamat pagi Kak Mohon maaf atas ketidaknyamanannya silakan konfirmasi ke PT Jaklingko dikarenakan pemotongan langsung dari pihak PT Jaklingko Terima kasih YMW,selamat pagi mohon maaf atas ketidaknyamanannya sila konfirmasi jaklingko potong langsung pihak jaklingko terima kasih,0
Newbe ni jadi anak anak TJ or Jaklingko,newbe jadi anak anak trans jakarta jaklingko,0
Bangun sistem seperti jaklingko Jakarta Solusi paling bagus angkot Bogor numpuk karena tujuannya dari pinggir ke tengah kota semua,bangun sistem jaklingko jakarta solusi bagus angkot bogor tumpuk tuju pinggir tengah kota,1
Transjakarta Sekarang keknya yg aplikasi tj udh ga di develop lagi deh yg dipake sekarang aplikasi jaklingko Soalnya waktu kapan lupa bawa emoney bisa beli tiket di jaklingko pake qris,transjakarta kayak aplikasi trans jakarta udah develop pakai aplikasi jaklingko soal waktu lupa bawa emoney beli tiket jaklingko pakai qris,1
kenapa si pesen m4xim gada alamat tujuan pesentiket jaklingko tujuannya malah tujuan balik,sen ada alamat tuju pesentiket jaklingko tuju tuju balik,0
Transjakarta Atau naik 7A jurusan Lebak Bulus turun di Lebak Bulus Jaklingko lalu naik JAK 32 jurusan Petukangan turun di Adam Malik,transjakarta naik jadi orang jurus lebak bulus turun lebak bulus jaklingko naik jurus tukang turun adam malik,0
Hai kak silalan gunakan kartu berlogo Jaklingko ya kak BR,silalan guna kartu logo jaklingko baru,0
dari keluarga diajarin mandiri tapi naik motor sama mobil gaberani hehe waktu sma gaada gojek amp gocar yaa naik angkot penyelamatku Cuma malesinnya ngetemnya gila skrg cuma jaklingko aja kalo mau ngangkot mendingan busway sekalian,keluarga diajarin mandiri naik motor mobil gaberani waktu sama ada gojek gocar naik angkot selamat malesinnya ngetemnya gila sekarang jaklingko jika ngangkot mending busway,1
Jijik kadang tp kalo jaklingko enggak,jijik kadang jika jaklingko,0
Jaklingko 86 ber ac bos jangan maen maen sm angkot jaktim,jaklingko main main sama angkot jaktim,1
kalau pas lengkap semua ada tp pas aku beli lagi pada abis dan sisa jaklingko aja,lengkap beli habis sisa jaklingko,0
Transjakarta update bisa pakai kartu yang ga ada logo jaklingko nya,transjakarta update pakai kartu logo jaklingko,0
oh 19 yg dari margonda keknya itu berarti klo mau naik jaklingko turun di lenteng agung terus sambung angkot itu,margonda kayak arti kalau naik jaklingko turun lenteng agung terus sambung angkot,0
Bantu jawab di jelambar udh banyak jaklingko bahkan masuk ke jalanan jalanan yg cukup 2 mobil doang,bantu jawab jambar udah jaklingko masuk jalan jalan cukup mobil doang,0
nunggu jaklingko jalan dr kb lama nyampe 20 MENIT ini jalanan kagak gerak gr2 motor beneran konsep gratis tp lu bayarnya pake WAKTU,nunggu jaklingko jalan nyampe menit jalan gerak gara motor beneran konsep gratis kamu bayar pakai waktu,2
Alasan happy today Dibekelin nugget sama tmn krn pas kmrn maksi bareng w ngeluh keabisan nugget warteg dikasih masker sama bpk2 di jaklingko wkwkwk krn lupa ga bawa berhasil ngebujuk tmn ikt donor darah solat di masjid paporit dan ada bayi lucu bgt lg tidur tengkurep,alas bahagia today dibekelin nugget teman kemarin maksi bareng ngeluh abis nugget warung tegal kasih masker bapak jaklingko wkwkwk lupa bawa hasil ngebujuk teman donor darah solat masjid paporit bayi lucu banget tidur tengkurep,1
Nasib nunggu jaklingko,nasib nunggu jaklingko,0
sehari aja supir jak lingko gak bisa apa ya ga sradak sruduk iya kita tau tiap sore tuh pasti macet apalagi hari ini tambah hujan tapi emang susah apa kerja sepenuh hati kan kita juga semuanya lagi capek ya asli deh sehari aja gak emosi naik jaklingko udh bersyukur,hari supir lingko sradak sruduk tahu sore macet hari tambah hujan memang susah kerja sepenuh hati cape asli hari emosi naik jaklingko udah syukur,2
Buat mbak yg bareng saya nunggu jaklingko 88 di daerah pademangan kita semua yg nunggu bukan patung ya mbak Kamu nyebelin mbak Dah aku tegur baik2 tp gak gubris Oh iya kamu turun di stasiun ancol btw,mbak bareng nunggu jaklingko daerah pademangan nunggu patung mbak nyebelin mbak tegur baik gubris turun stasiun ancol ngomong-ngomong,0
Timur Jaklingko KJP Revitalisasi Taman Yg 3 Itu Sih Yg Paling Menyentuh Untuk Semua Lapisan Masyarakat Kalo Loe Kata Puskesmas Mainlah Kejakarta Betapa Banyaknya Disini Faskes,timur jaklingko revitalisasi taman yang sentuh lapis masyarakat kamu kata puskesmas main kejakarta betapa banyak faskes,0
ARB Tetap Lbh Byk Keberhslnya JIS E Formula Jaklingko Bnyk Taman dll itu monumental BuzzerRp ga ngakui gpp Dunia Internasional mengakuinya Bhs Inggris kereen pergaulan Int l Sgt Meyakinkan Pidato 10 mnt di forum PBB bs yakinkan Sekjen PBB amp Pemimpin Dunia GP NIHIL,tetap lebih banyak keberhslnya formula jaklingko banyak taman lain monumental buzzerrp ngakui apa dunia internasional aku inggris kereen gaul sangat yakin pidato menit forum yakin sekjen pimpin dunia nihil,0
Transjakarta kapasitas penumpang jaklingko itu brapa ya sebenarnya,transjakarta kapasitas tumpang jaklingko brapa,0
2 opsi kalau masih santai dan biar gak capek pas di kampus jalan kaki untuk naik jaklingko sambung naik transjakarta naik bus kampus sampai di depan fakultas langsung 90 menit,opsi santai cape kampus jalan kaki naik jaklingko sambung naik transjakarta naik kampus fakultas langsung menit,0
Ada dua opsi yang tersedia 1 opsi kalau sudah telat jalan kaki untuk naik jaklingko transit sekali sambung jaklingko naik krl sampai di stasiun dan jalan kaki lagi ke fakultas 50 menit atau,opsi sedia opsi lambat jalan kaki naik jaklingko transit sambung jaklingko naik stasiun jalan kaki fakultas menit,0
kopaja metro mini ud ngga ada skrg bang adanya Mikrotrans Jaklingko TJ Reguler BRT Non BRT Royal trans ma Bus Wisata sekarang banya ud ga bilang busway tp TJ atau TransJakarta,kopaja metro mini tidak sekarang mikrotrans jaklingko trans jakarta reguler royal trans sama wisata banyak tidak bilang busway trans jakarta transjakarta,0
Transjakarta min jaklingko yang lewatin stasiun tanjung barat apa aja ya,transjakarta jaklingko lewatin stasiun tanjung barat,0
Kalo masalah bus keanya jakarta better ga sih kalo liat jenis jenis layanannya I mean di era jaklingko sistem bus di jkt is good tho,masalah keanya jakarta better jika lihat jenis jenis layan maksud jaklingko sistem jakarta good,1
lama tinggal di jakarta kalo jalan2 udah 7 tahun ini naik baswe sambung2 kereta n jaklingko,tinggal jakarta jalan tahun naik baswe sambung kereta jaklingko,0
Beda memang gubernur yg pinter dgn yg keminter skrg kita bangga dgn jakarta banyak taman masy difasilitasi jaklingko agar lebih banyak gunakan kendaraan umum atau sepeda dan jln kaki khas negara maju agar kita tdk trs jd wong ndeso blm lg gagssan kolaboratif interaktif bravo anis,beda gubernur pinter yang keminter sekarang bangga jakarta taman masyarakat fasilitas jaklingko guna kendara umum sepeda jalan kaki khas negara maju terus jadi ndeso lagi kolaboratif interaktif bravo anis,1
Ide simpatik Anies mengintegrasikan JakLingko setara dengan negara negara maju,simpatik anies integrasi jaklingko tara negara negara maju,1
Pernah di posisi penumpang seperti ini Makanya harus pakai card holder e moneynya di buat berbeda custom agar tidak tertukar dengan penumpang lainnya Rekomendasi saya e money Bank BNI Bank Mandiri Salam JAK 03 PapaEko JakLingko CardReader Transjakarta,posisi tumpang pakai card holder moneynya beda custom tukar tumpang rekomendasi money bank bank mandiri salam papaeko jaklingko cardreader transjakarta,0
ada yg punya kartu jaklingko ga kepake,punya kartu jaklingko kepake,0
baik min kalau pesan di aplikasi jaklingko untuk perjalanan bagaimana ya lebak bulus bundaran hi by mrt lalu bundaran hi harmoni busway,baik pesan aplikasi jaklingko jalan lebak bulus bundar mass rapid transit bundar harmoni busway,0
Kakak mendapatkan tarif integrasi maksimal Rp10 000 ya dan pengembalian atas tarif kelebihan bayar pada MRT J akan dilakukan lewat mekanisme cashback pada aplikasi JakLingko 1,kakak dapat tarif integrasi maksimal kembali atas tarif lebih bayar mass rapid transit laku lewat mekanisme cashback aplikasi jaklingko,0
Hai kak Apabila ingin menggunakan layanan Mikrotrans silakan gunakan kartu berlogo Jaklingko dengan tarif Rp 0 Terima kasih NR,guna layan mikrotrans sila guna kartu logo jaklingko tarif terima kasih,0
Orang begini nih di kasih enak dikit langsung nge bodoh2in orang Padahal dia aja komen gk nyambung sama yang lg dibahas Emang elu pernah naik jaklingko dan jpo,orang kasih enak dikit langsung bodoh orang komen nyambung bahas memang kamu naik jaklingko,0
Klo ga pernah naik jaklingko JPO dan merasakan kemudahan di DKI ga ush bacot deh ketakar bodoh lo,kalau naik jaklingko rasa mudah banyak bicara ketakar bodoh kamu,0
Ya klo diluar jkt minimal googling lah Jaklingko jaki tmb pedestrian bike line jis dll,kalau luar jakarta minimal googling jaklingko jaki pedestrian bike line lain,0
iyo sam karna di jkt pun pakai jaklingko itu jg peremajaan dan supire digaji ongkos gratis dan warga mensupport aku sering bareng arek sekolah bapak2 ibu2 wis tuwo misal ndek malang real onok sejenis iku lek podo ga gelem support numpak iku trs sek macet yo ojok nyalahno,jakarta pakai jaklingko remaja supire gaji ongkos gratis warga mensupport bareng arek sekolah bapak tuwo misal malang real onok jenis podo gelem support numpak terus macet ojok nyalahno,0
Biasanya ke kantor naik MRT Grab 25500 Hari ini dikenalin integrasi pake JakLingko ke kantor cuman 6750 WKWKWKWKWKWKWK Tapi dari monas kudu jalan lagi ke kantor 10 menit,kantor naik mass rapid transit grab hari dikenalin integrasi pakai jaklingko kantor wkwkwkwkwkwkwk monas jalan kantor menit,1
Pagi ini saya naik Jaklingko 99 dengan no KWK 220020 dari Buaran menuju Kalimalang nama driver Heryanto Tambunan supir mengantuk dan sempat tertidur saat menunggu lampu merah Transjakarta,pagi naik jaklingko buar tuju kalimalang nama driver heryanto tambun supir antuk tidur tunggu lampu merah transjakarta,0
Transjakarta Kalau naik mobil jaklingko pakai emoney mandiri tarifnya berapa,transjakarta naik mobil jaklingko pakai emoney mandiri tarif,0
Hai kak Apabila ingin menggunakan layanan Mikrotrans silakan gunakan kartu berlogo Jaklingko dengan tarif Rp 0 Tks WY,guna layan mikrotrans sila guna kartu logo jaklingko tarif terima kasih,0
Transjakarta ini driver jaklingko yg ugal2an kok masih dipergunakan ya Bahaya banget loh bawa penumpang banyak tp cara bawa mobil nya gak bener Tolong di review dong min drivernya,transjakarta driver jaklingko ugal guna bahaya banget bawa tumpang cara bawa mobil benar review drivernya,2
Hai Kak Mohon maaf atas ketidaknyamananya Mengenai saldo terpotong 2 kali silakan laporkan ke nomor Customer Care JakLingko yang dapat di hubungi Whatsapp 0812 6000 1440 Phone 021 29223034 Email customercare co id Terima kasih MB,mohon maaf atas ketidaknyamananya kena saldo potong kali sila lapor nomor customer care jaklingko hubung whatsapp phone email customercare terima kasih,0
Memang ditutup Semenjak pandemi exit yang tersambung ke halte JakLingko di bawahnya Jembatan Multiguna memang ditutup mulai pukul 15 00 WIB setiap harinya,tutup semenjak pandemi exit sambung halte jaklingko bawah jembatan multiguna tutup mulai pukul hari,0
Udh mah bapil nunggu berobat setaun kerja dr jam 7 21 besok masuk malem kaki keseleo pas masuk jaklingko karna buru2 dan lupa absen hahahahaanjingn,udah bapil nunggu obat taun kerja besok masuk malam kaki keseleo masuk jaklingko buru lupa absen hahahahaanjingn,0
Untuk mengakitfkannya bisa menggunakan mesin BCT yang sudah tersedia di Stasiun MRT Jakarta ya Kak Namun pastikan sudah mendaftar pada aplikasi JakLingko dan mendaftarkan kartu yang digunakan untuk mendapatkan cashback dari tarif integrasinya ya Kak Terima kasih,mengakitfkannya guna mesin sedia stasiun mass rapid transit jakarta pasti daftar aplikasi jaklingko daftar kartu guna dapat cashback tarif integrasi terima kasih,0
Kartu yang bisa dilakukan untuk tarif integrasi yaitu kartu uang elektornik Jaklingko E Money Bank Mandiri Brizzi Bank BRI Tapcash Bank BNI Flazz gen 2 Bank BCA dan Jakarta Card Bank DKI Namun kartu harus di aktivasi ya Kak Terima kasih,kartu laku tarif integrasi kartu uang elektornik jaklingko money bank mandiri brizzi bank tapcash bank flazz bank jakarta card bank kartu aktivasi terima kasih,0
ini gimana bisa 14rb aja kak harus pake jaklingko kalau yg 10rb itu apa,bagaimana ribu pakai jaklingko ribu,0
besok jd rangers jaklingko lagi semangattt,besok jadi rangers jaklingko semangattt,0
Kakak dapat tap in dan tap out kartu KMT Commuter Line pada gate khusus aplikasi dan gate Jellies JakLingko ya Kak Terima kasih 02,kakak kartu commuter line gerbang khusus aplikasi gerbang jellies jaklingko terima kasih,0
